0.0656806575511 1.40221000466 5.71666666667 -0.599998474121 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.37762228628 0.0 1.19694769551 0.0 0.0 0.0 0.0 0.0 1.0 -0.0822450701076 -1.1930356532 -1.2458254418 -0.943765834604
2.28523391273 0.193408276505 5.16666666667 0.299999237061 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.37762228628 0.0 1.19694769551 0.0 0.0 0.0 0.0 0.0 1.0 -2.21754192541 -0.42062837907 -1.2458254418 -0.943765834604
1.49253632159 1.40221000466 5.55 0.399999237061 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.37762228628 0.0 1.19694769551 0.0 0.0 0.0 0.0 0.0 1.0 -1.47262066263 -1.1930356532 -1.2458254418 -0.943765834604
1.80961535805 0.193408276505 3.33333333333 0.6 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.37762228628 0.0 1.19694769551 0.0 0.0 0.0 0.0 0.0 1.0 -1.77288064561 -0.42062837907 -1.2458254418 -0.943765834604
0.858378248685 1.40221000466 4.63333333333 -0.0999984741211 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.37762228628 0.0 1.19694769551 0.0 0.0 0.0 0.0 0.0 1.0 -0.862720015082 -1.1930356532 -1.2458254418 -0.943765834604
0.699838730458 1.40221000466 5.0 0.0999992370605 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.37762228628 0.0 1.19694769551 0.0 0.0 0.0 0.0 0.0 1.0 -0.708254835421 -1.1930356532 -1.2458254418 -0.943765834604
0.224220175778 -1.01539345165 5.88333333333 -0.4 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.27613783336 0.0 -1.21129353405 0.0 0.0 0.0 0.0 0.0 1.0 -0.239982731967 1.01195605244 1.437119435 1.49596250677
-1.83679356117 -0.612459542265 2.93333333333 -3.29999923706 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.56108071101 0.0 -0.197786607325 0.0 0.0 0.0 0.0 0.0 1.0 1.877637859 0.415343583457 -0.676323703648 -0.226630479272
-1.83679356117 -0.612459542265 4.48333333333 -3.29999923706 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.56108071101 0.0 -0.197786607325 0.0 0.0 0.0 0.0 0.0 1.0 1.877637859 0.415343583457 -0.676323703648 -0.226630479272
1.01691776691 0.435168622136 2.05 -0.8 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.642734868538 0.0 1.5223856995 0.0 0.0 0.0 0.0 0.0 1.0 -1.01638298659 -0.610020897134 -0.740242627487 -1.03491344157
